piece,long,lat
2,144.74879802,-40.689576
2,144.736348,-40.69012101
2,144.77175402,-40.70592201
2,144.76601594,-40.74362702
2,144.78551699,-40.708478
2,144.81059699,-40.72731006
2,144.836544,-40.71870401
2,144.84225098,-40.75333595
2,144.84890202,-40.738766
2,144.90780701,-40.750791
2,144.92912147,-40.77541903
2,144.92797002,-40.75871503
2,144.97960374,-40.7434532
2,145.00060755,-40.77508962
2,145.02418605,-40.77057823
2,145.01875952,-40.78946643
2,145.05265389,-40.7868719
2,145.06528534,-40.81923489
2,145.07727293,-40.80835166
2,145.09985018,-40.82669056
2,145.1085425,-40.8144223
2,145.12134993,-40.83801877
2,145.13160618,-40.81929422
2,145.1671576,-40.81899889
2,145.1104311,-40.79428814
2,145.18779802,-40.80408153
2,145.25691968,-40.78985046
2,145.21610669,-40.81091326
2,145.25898899,-40.80575964
2,145.26044928,-40.71234798
2,145.308672,-40.76417199
2,145.28892602,-40.766309
2,145.26614074,-40.79791044
2,145.28075213,-40.82991763
2,145.29360195,-40.8269044
2,145.28008048,-40.79372317
2,145.31287789,-40.83521316
2,145.28763648,-40.85094071
2,145.32145805,-40.84970118
2,145.31559389,-40.83768814
2,145.39189338,-40.84971388
2,145.39537459,-40.86324897
2,145.44604934,-40.87123
2,145.43536979,-40.89426849
2,145.44725037,-40.874037
2,145.5115985,-40.8535723
2,145.52232294,-40.88764849
2,145.56047197,-40.91681714
2,145.72933968,-40.94495192
2,145.7245719,-40.968982
2,145.74127059,-40.9853749
2,145.69646051,-40.97473402
2,145.76853306,-40.9968807
2,145.83886573,-41.03885946
2,145.83607408,-41.05696944
2,145.84102067,-41.03870245
2,145.87708886,-41.03685824
2,145.92141162,-41.05138986
2,145.90933955,-41.05387587
2,145.92325779,-41.07801569
2,145.9249,-41.066182
2,145.95809898,-41.06303615
2,145.98451696,-41.07480165
2,145.97376234,-41.08774989
2,145.985844,-41.07410801
2,146.07735437,-41.11556751
2,146.119656,-41.11894799
2,146.1674344,-41.14661615
2,146.16699278,-41.14707194
2,146.16930934,-41.14534612
2,146.24844682,-41.15711939
2,146.25247862,-41.19388907
2,146.25541862,-41.15182029
2,146.33269002,-41.156626
2,146.31603366,-41.18284348
2,146.3568599,-41.15847842
2,146.36531574,-41.1874462
2,146.36981411,-41.16747303
2,146.4652768,-41.1595685
2,146.53189408,-41.1184286
2,146.545716,-41.12954899
2,146.54177683,-41.15505568
2,146.56199405,-41.16738356
2,146.55394082,-41.17176194
2,146.57298358,-41.18914558
2,146.56516733,-41.251029870000004
2,146.5849647,-41.20524289
2,146.57835446,-41.18468351
2,146.60958592,-41.15845008
2,146.56670698,-41.1637665
2,146.56445056,-41.14647144
2,146.63337142,-41.12572071
2,146.64709501,-41.093819
2,146.67908112,-41.10076603
2,146.7135159,-41.07503574
2,146.70759376,-41.06372179
2,146.74452237,-41.08477538
2,146.76838061,-41.07884107
2,146.79865584,-41.10684004
2,146.78814358,-41.11204494
2,146.81364192,-41.11268696
2,146.82008867,-41.13765577
2,146.76324355,-41.14966345
2,146.77063901,-41.16527449
2,146.79017712,-41.14607797
2,146.8179417,-41.14544166
2,146.83900896,-41.20003296
2,146.84498867,-41.18634281
2,146.85757878,-41.19302973
2,146.83407232,-41.1631308
2,146.86011645,-41.1721366
2,146.87781421,-41.14998936
2,146.92315027,-41.16977201
2,146.91560608,-41.19778726
2,146.89750467,-41.20255243
2,146.94577866,-41.26020051
2,146.97473008,-41.25168925
2,146.97063002,-41.30922029
2,147.00492262,-41.32122501
2,147.03377168,-41.35579977
2,147.05843565,-41.33568878
2,147.07350869,-41.34002943
2,147.07239738,-41.33069143
2,147.0458751,-41.33662219
2,147.03999373,-41.3186705
2,146.9781655,-41.3087799
2,147.01539059,-41.27638686
2,146.97658685,-41.23324719
2,146.94566688,-41.22886739
2,146.94465949,-41.20656013
2,146.91199638,-41.21197139
2,146.93729517,-41.18178195
2,146.96542042,-41.19005951
2,146.90032934,-41.13698703
2,146.82779469,-41.13630569
2,146.82690509,-41.1080785
2,146.78660118,-41.05412353
2,146.80711571,-41.06299456
2,146.87480202,-41.018839
2,146.95926301,-41.02749198
2,146.94767603,-41.02557679
2,147.02089802,-40.980265
2,147.07277501,-40.99968301
2,147.11603635,-40.99457673
2,147.15899754,-41.01369017
2,147.13442394,-41.0349017
2,147.15788874,-41.03140031
2,147.16171344,-41.00796908
2,147.20267197,-41.00900797
2,147.24944685,-40.9534795
2,147.27984349,-40.94169202
2,147.30256058,-40.95769376
2,147.34561773,-40.93947524
2,147.3554304,-40.98228017
2,147.38426602,-40.98044586
2,147.39896026,-41.00852577
2,147.43454077,-41.01189943
2,147.39705418,-41.00290077
2,147.44148214,-41.00291516
2,147.49072771,-40.9793493
2,147.58283478,-40.89316334
2,147.59481494,-40.84913641
2,147.66968499,-40.82102712
2,147.70646042,-40.86031187
2,147.75745578,-40.8576055
2,147.75195805,-40.8759576
2,147.7564719,-40.86511652
2,147.82202275,-40.88692893
2,147.88261846,-40.86813443
2,147.87387878,-40.88291254
2,147.90415514,-40.87766927
2,147.91285389,-40.86907819
2,147.88504352,-40.87779442
2,147.88707331,-40.86355638
2,147.95884547,-40.76477036
2,147.93959757,-40.73914638
2,148.03065974,-40.75024094
2,148.03913091,-40.77295306
2,148.03755373,-40.76210895
2,148.0857392,-40.77370127
2,148.13682468,-40.82755618
2,148.11527504,-40.81396071
2,148.1261801,-40.83604179
2,148.17380262,-40.83872228
2,148.17837014,-40.82091303
2,148.22263632,-40.84596081
2,148.22681181,-40.8763831
2,148.26191222,-40.89245292
2,148.32383293,-40.98784741
2,148.34989162,-40.99513227
2,148.30157885,-41.02920605
2,148.29682726,-41.06194539
2,148.29386499,-41.0289491
2,148.24949702,-41.05109743
2,148.29815226,-41.06382939
2,148.26951453,-41.1260262
2,148.26804285,-41.15179432
2,148.28489965,-41.1686012
2,148.25286976,-41.1909386
2,148.27194115,-41.18061236
2,148.27550362,-41.20676444
2,148.28528592,-41.20925112
2,148.27929082,-41.23043578
2,148.30282549,-41.25060346
2,148.31211085,-41.24673913
2,148.33882406,-41.25741755
2,148.30777648,-41.30222501
2,148.29061309,-41.3040374
2,148.29544173,-41.28270639
2,148.28160115,-41.27655571
2,148.27699162,-41.31520069
2,148.23573696,-41.32268359
2,148.27157997,-41.33957268
2,148.30947354,-41.31697292
2,148.33200848,-41.27648863
2,148.35894566,-41.28147305
2,148.32730387,-41.30645356
2,148.30134016,-41.36618271
2,148.2791239,-41.37173327
2,148.29570438,-41.37169281
2,148.26722963,-41.46169797
2,148.23943682,-41.46064522
2,148.24205136,-41.46722372
2,148.26647664,-41.46217098
2,148.27075815,-41.50027457
2,148.27562064,-41.50349945
2,148.28801805,-41.55819484
2,148.3166527,-41.57537786
2,148.32029552,-41.62139217
2,148.29318304,-41.65896123
2,148.28407318,-41.7199991
2,148.3047697,-41.74817606
2,148.28429546,-41.7577976
2,148.26447859,-41.8100109
2,148.27256077,-41.84888684
2,148.31093773,-41.87328229
2,148.30401949,-41.89129963
2,148.32358992,-41.91720146
2,148.30252416,-41.9369002
2,148.30979981,-41.96141119
2,148.28937709,-41.98266493
2,148.28463354,-42.03898479
2,148.34538829,-42.11846766
2,148.29773526,-42.166374
2,148.35617104,-42.17896763
2,148.35572051,-42.19331572
2,148.30801344,-42.26670244
2,148.3145623,-42.27598789
2,148.29300614,-42.28184958
2,148.28879862,-42.26044898
2,148.2577321,-42.25207819
2,148.25074605,-42.23144853
2,148.29047539,-42.1986044
2,148.25925926,-42.1657035
2,148.29842397,-42.12563977
2,148.2684263,-42.10998689
2,148.2475751,-42.11684073
2,148.24167421,-42.09103349
2,148.20844269,-42.07739065
2,148.22107056,-42.06883749
2,148.15747814,-42.07473244
2,148.17268403,-42.04337697
2,148.21431011,-42.03565398
2,148.24304893,-42.00253101
2,148.2400145,-41.98596339
2,148.214088,-41.985999
2,148.21755376,-42.00296328
2,148.19825898,-42.0206601
2,148.17098867,-41.99707539
2,148.15354045,-42.00518396
2,148.1460784,-42.04148235
2,148.13326387,-42.04394884
2,148.14292394,-42.05158002
2,148.154976,-42.03518203
2,148.16502435,-42.05175497
2,148.11464592,-42.07363398
2,148.12679082,-42.07400324
2,148.09365642,-42.08106743
2,148.07577542,-42.07219566
2,148.07601283,-42.05377255
2,148.06396038,-42.06836642
2,148.09529341,-42.08254839
2,148.1507623,-42.07449262
2,148.23519782,-42.09790106
2,148.12393248,-42.09242541
2,148.0466663,-42.11841767
2,148.07003402,-42.1120755
2,148.08509194,-42.12551122
2,148.0712895,-42.15419042
2,148.08388234,-42.1679149
2,148.01358346,-42.23935021
2,148.02815094,-42.26061037
2,148.0003464,-42.30993348
2,147.97755946,-42.3073993
2,147.97043683,-42.33296099
2,147.93096205,-42.34417201
2,147.96203795,-42.35733801
2,147.96013898,-42.34143996
2,147.98585088,-42.33724398
2,147.97574317,-42.33387996
2,147.99031994,-42.31497303
2,148.01848499,-42.315007
2,148.02686538,-42.34964033
2,147.98050298,-42.40535123
2,147.99750243,-42.43856935
2,147.97695587,-42.4410386
2,148.009872,-42.44028
2,147.9885233,-42.49834509
2,147.99440189,-42.48995287
2,148.01103216,-42.50954898
2,147.99482339,-42.52653742
2,147.96872778,-42.52033167
2,147.94896995,-42.55322966
2,147.91420829,-42.5162884
2,147.92373293,-42.49678602
2,147.89730672,-42.52402878
2,147.91559722,-42.54642618
2,147.86033539,-42.55891991
2,147.90250282,-42.56595646
2,147.94552659,-42.60634355
2,147.93161206,-42.63155898
2,147.95771178,-42.65258821
2,147.92975034,-42.64490086
2,147.95725379,-42.6533482
2,147.96226266,-42.67914838
2,147.93876269,-42.70069155
2,147.94655197,-42.72800991
2,147.90000115,-42.74385411
2,147.87912499,-42.76986514
2,147.86953478,-42.81875167
2,147.88409814,-42.84551977
2,147.8645577,-42.81465653
2,147.85554195,-42.84913002
2,147.83511491,-42.86094003
2,147.84471606,-42.87423426
2,147.83243821,-42.8657391
2,147.79052602,-42.903081
2,147.72832134,-42.89885493
2,147.72199414,-42.88655787
2,147.68021866,-42.90363352
2,147.64745299,-42.89277313
2,147.64209834,-42.87764047
2,147.7009505,-42.87160107
2,147.60597338,-42.86922541
2,147.62124198,-42.84250826
2,147.59672979,-42.81335437
2,147.59418282,-42.78157243
2,147.5920672,-42.80108208
2,147.55484304,-42.79593599
2,147.5351736,-42.7749808
2,147.53521021,-42.80530421
2,147.51304579,-42.78288951
2,147.48725155,-42.80310672
2,147.45292448,-42.78152605
2,147.46853296,-42.7710739
2,147.44633872,-42.75759506
2,147.45907328,-42.77678699
2,147.43463146,-42.77407118
2,147.43709078,-42.78577024
2,147.45999888,-42.80950909
2,147.4854056,-42.80793975
2,147.47169885,-42.82071508
2,147.48111382,-42.82674301
2,147.5131543,-42.81132342
2,147.52224246,-42.82797847
2,147.57857776,-42.82511386
2,147.61337421,-42.84594847
2,147.56456118,-42.83786878
2,147.50362691,-42.86429007
2,147.49496762,-42.91128333
2,147.53050685,-42.93131193
2,147.53822538,-42.95999819
2,147.54180096,-42.95931774
2,147.55407885,-42.98564374
2,147.52374675,-42.99272421
2,147.52072029,-43.02110756
2,147.40838461,-43.04647357
2,147.41547494,-43.02038247
2,147.3919833,-42.97570046
2,147.40878704,-42.96291416
2,147.4300919,-43.02757138
2,147.46880054,-43.02671606
2,147.4784817,-42.9821078
2,147.46533165,-42.97017084
2,147.44537894,-42.9783911
2,147.44605981,-42.96452703
2,147.4647511,-42.92345048
2,147.49142381,-42.92714637
2,147.48549267,-42.9129814
2,147.4351273,-42.90865553
2,147.42140077,-42.939748
2,147.40892986,-42.93880907
2,147.41732701,-42.90885198
2,147.40469104,-42.88429133
2,147.35240205,-42.87577722
2,147.35862643,-42.84867983
2,147.33778371,-42.84570904
2,147.34704746,-42.83519978
2,147.33377677,-42.84108102
2,147.31993456,-42.81667514
2,147.28162176,-42.80106232
2,147.29274246,-42.78974413
2,147.26467702,-42.77849839
2,147.26259674,-42.73019798
2,147.25673216,-42.75701207
2,147.19899101,-42.7253194
2,147.11163194,-42.77558764
2,147.20750938,-42.74087746
2,147.2532952,-42.76552617
2,147.2528184,-42.78675132
2,147.28320669,-42.78999427
2,147.25895424,-42.79183441
2,147.25595942,-42.81514549
2,147.3221119,-42.83208914
2,147.3130569,-42.84920622
2,147.32784896,-42.84461016
2,147.31966336,-42.85513139
2,147.34119629,-42.87706334
2,147.33223878,-42.90021957
2,147.36096816,-42.91415443
2,147.33856291,-42.97442693
2,147.31483546,-42.97415213
2,147.32955408,-42.97781406
2,147.32414963,-43.00616529
2,147.34514877,-43.04912697
2,147.31525904,-43.06006245
2,147.28493411,-43.00830504
2,147.27231789,-43.01594378
2,147.2650625,-43.02635174
2,147.27991597,-43.02676763
2,147.25564074,-43.07316354
2,147.30123312,-43.08790789
2,147.28529008,-43.11099127
2,147.25767126,-43.10651257
2,147.26938774,-43.12194362
2,147.24638483,-43.12231185
2,147.26276982,-43.13083184
2,147.23858435,-43.15444766
2,147.26006102,-43.22870973
2,147.23188458,-43.27612856
2,147.16774931,-43.28338641
2,147.14214493,-43.2712157
2,147.15116528,-43.24112465
2,147.08918138,-43.24397323
2,147.09244563,-43.218564
2,147.11782496,-43.21060032
2,147.10184419,-43.20656264
2,147.09444467,-43.18804172
2,147.10901837,-43.1852913
2,147.09474397,-43.1688996
2,147.08055894,-43.16340789
2,147.08647792,-43.19282794
2,147.07180742,-43.20233234
2,147.08332243,-43.20670113
2,147.06192531,-43.2251004
2,147.01034768,-43.19029511
2,146.98440893,-43.18943244
2,147.05626083,-43.03968931
2,147.0340408,-43.01089128
2,147.00166294,-43.01737798
2,147.03301882,-43.01141532
2,147.05468387,-43.03999536
2,146.97245024,-43.13858424
2,146.98068992,-43.1589172
2,146.94996941,-43.16383996
2,146.97445434,-43.16931731
2,146.97189555,-43.20399958
2,147.06454368,-43.24910169
2,147.10013334,-43.29021748
2,147.08057274,-43.29242682
2,147.06532982,-43.33281348
2,147.04504179,-43.3123025
2,147.01191581,-43.31583307
2,147.00415952,-43.33549737
2,146.97169462,-43.3274337
2,147.05930563,-43.35306283
2,147.01666141,-43.4032768
2,147.017624,-43.44345492
2,146.97302182,-43.43190535
2,146.95055251,-43.44737973
2,146.9236385,-43.41558276
2,146.92363104,-43.43983687
2,146.90587389,-43.42079891
2,146.9156353,-43.44706699
2,146.94179565,-43.43995973
2,146.94866755,-43.4530978
2,146.98322384,-43.45470636
2,147.00179382,-43.47965222
2,146.98077725,-43.48725646
2,146.97254518,-43.46863754
2,146.94202813,-43.47812096
2,146.9289919,-43.4966702
2,146.94370378,-43.51202469
2,146.97788336,-43.49401653
2,146.9541576,-43.51180964
2,146.95282515,-43.53298768
2,146.92410048,-43.53030097
2,146.91725693,-43.54629608
2,146.90078339,-43.51595016
2,146.87736966,-43.55803054
2,146.90373149,-43.56204328
2,146.87259133,-43.58971575
2,146.9167895,-43.56878814
2,146.92155021,-43.5992352
2,146.87361226,-43.62336736
2,146.87099453,-43.63861848
2,146.82662435,-43.64309191
2,146.83127779,-43.6151167
2,146.78514432,-43.60028998
2,146.70537434,-43.63337261
2,146.68609098,-43.59670056
2,146.66011763,-43.60771988
2,146.65824608,-43.57852869
2,146.64012861,-43.5874359
2,146.62366042,-43.56238287
2,146.59936086,-43.56193208
2,146.60754848,-43.55020691
2,146.57518765,-43.52462594
2,146.57828182,-43.48513457
2,146.55938886,-43.4648835
2,146.55141085,-43.51039301
2,146.59607357,-43.54348595
2,146.54217526,-43.52326819
2,146.50873997,-43.52406647
2,146.48645578,-43.54385688
2,146.40556477,-43.5398164
2,146.34472454,-43.51283099
2,146.29013677,-43.54465991
2,146.26665094,-43.52863717
2,146.27290458,-43.49844994
2,146.21600739,-43.48556488
2,146.20961805,-43.53483639
2,146.1930913,-43.53998461
2,146.17756512,-43.51137447
2,146.14800435,-43.50148666
2,146.14715366,-43.52827992
2,146.110436,-43.52362724
2,146.10987939,-43.55707457
2,146.07945136,-43.54097262
2,146.03111926,-43.57095261
2,146.04282019,-43.50854763
2,146.02915421,-43.46430688
2,146.00574166,-43.46389596
2,146.01803107,-43.45509427
2,145.99737926,-43.40694495
2,145.97123699,-43.40344602
2,145.96452502,-43.38261219
2,145.92146666,-43.38129636
2,145.95324096,-43.35938737
2,145.97075613,-43.36969925
2,145.97746627,-43.35557331
2,145.99365229,-43.39425204
2,146.00190051,-43.3654752
2,145.97507824,-43.34915535
2,145.98681741,-43.32932244
2,146.00309658,-43.34495831
2,146.06800582,-43.35314158
2,146.0835063,-43.37152627
2,146.09159693,-43.36447997
2,146.05830835,-43.34449831
2,146.08618736,-43.34203488
2,146.13054083,-43.35546377
2,146.14005702,-43.4066337
2,146.16641053,-43.41875211
2,146.14386397,-43.40813864
2,146.13462595,-43.37654475
2,146.15694176,-43.39209146
2,146.1767664,-43.38214618
2,146.15537558,-43.36281345
2,146.21026378,-43.36357571
2,146.22332749,-43.3890743
2,146.21289277,-43.36405466
2,146.2266785,-43.36110246
2,146.23164829,-43.32260644
2,146.20861555,-43.33050071
2,146.18905568,-43.31521092
2,146.17636502,-43.32666412
2,146.16844467,-43.29105114
2,146.13640768,-43.34562368
2,146.11186598,-43.348394
2,146.07182656,-43.32745442
2,146.06446736,-43.28938755
2,146.04917526,-43.32109342
2,146.05897238,-43.33356236
2,146.0037696,-43.33534438
2,146.00600966,-43.32074645
2,145.98347539,-43.32263451
2,145.98310541,-43.30479261
2,145.95341613,-43.2810659
2,145.9731503,-43.27299183
2,145.97995325,-43.234805
2,145.91702048,-43.21159511
2,145.92846301,-43.24519031
2,145.86248861,-43.27302666
2,145.88069562,-43.28968432
2,145.90108282,-43.26546037
2,145.92394794,-43.26743319
2,145.92663286,-43.3004869
2,145.89917667,-43.30030009
2,145.87053747,-43.32261414
2,145.85054544,-43.30677845
2,145.83910835,-43.31426651
2,145.85336445,-43.30015851
2,145.81566653,-43.27851611
2,145.82056176,-43.25009838
2,145.80648074,-43.24887255
2,145.79668438,-43.21905534
2,145.80789152,-43.20945635
2,145.78772883,-43.18826383
2,145.76156262,-43.19325183
2,145.75794134,-43.16489237
2,145.7216433,-43.13635205
2,145.73622605,-43.11673117
2,145.71615818,-43.10601719
2,145.69426371,-43.11849372
2,145.66495136,-43.09624677
2,145.67484765,-43.07046354
2,145.69119757,-43.06750045
2,145.68222774,-43.05046837
2,145.64763286,-43.04850647
2,145.64395686,-43.02477122
2,145.60992813,-43.00917911
2,145.59063702,-42.97251907
2,145.49487888,-42.99152293
2,145.49219683,-42.95596355
2,145.5043977,-42.94871238
2,145.48156189,-42.93107938
2,145.48762077,-42.91338816
2,145.45196915,-42.89781732
2,145.42085133,-42.83708919
2,145.41458189,-42.78079874
2,145.38263731,-42.76870412
2,145.3805896,-42.74816714
2,145.39669898,-42.73640495
2,145.3658159,-42.68916137
2,145.36621008,-42.65651241
2,145.33363712,-42.65777187
2,145.33578035,-42.63257139
2,145.3118105,-42.62065819
2,145.28538282,-42.63237168
2,145.26294752,-42.6216232
2,145.30171395,-42.59905148
2,145.30441226,-42.57121153
2,145.27774301,-42.56320708
2,145.25282592,-42.52208763
2,145.25502912,-42.48874852
2,145.23601165,-42.47230288
2,145.25389034,-42.44350827
2,145.21529472,-42.36589461
2,145.22318060999999,-42.35529522
2,145.19612896,-42.32783501
2,145.21372627,-42.27772911
2,145.18916653,-42.24261526
2,145.19011002,-42.20801215
2,145.16590339,-42.19924504
2,145.17710954,-42.19308484
2,145.20729894,-42.20009267
2,145.22100669,-42.2420168
2,145.25606237,-42.26732521
2,145.25347171,-42.28847193
2,145.28958595,-42.28289527
2,145.29957235,-42.2966534
2,145.31750726,-42.28534889
2,145.31003584,-42.32045686
2,145.45327901,-42.40443248
2,145.44663962,-42.43744173
2,145.47390938,-42.52584287
2,145.48020131,-42.47537909
2,145.46404275,-42.44259541
2,145.47387674,-42.44056122
2,145.45802762,-42.43478852
2,145.49194838,-42.42225681
2,145.5310567,-42.44953282
2,145.54698187,-42.44339837
2,145.52452669,-42.44351723
2,145.51305555,-42.43450242
2,145.55761398,-42.3570283
2,145.5123664,-42.37419619
2,145.50258826,-42.36401235
2,145.52673616,-42.36053888
2,145.49411744,-42.32186704
2,145.48085229,-42.36447975
2,145.46337741,-42.32345959
2,145.43246605,-42.3143039
2,145.4229904,-42.28997452
2,145.36482666,-42.25167663
2,145.37225725,-42.20213848
2,145.34604938,-42.20678978
2,145.35629206,-42.19410037
2,145.36906447,-42.19444276
2,145.356296,-42.19124027
2,145.34689955,-42.1685846
2,145.32913366,-42.17329883
2,145.33392627,-42.15176005
2,145.30782323,-42.14890621
2,145.31816374,-42.17618494
2,145.26814918,-42.20238799
2,145.28503738,-42.21009712
2,145.29015811,-42.19664673
2,145.28968173,-42.22729269
2,145.22313632,-42.21870504
2,145.25956954,-42.16815418
2,145.24806638,-42.0530121
2,145.19055926,-41.94613255
2,145.20241264,-41.9589216
2,145.20411472,-41.93681534
2,145.1948103,-41.94889956
2,145.12443539,-41.90049916
2,145.0567879,-41.82407632
2,145.02820547,-41.81295827
2,144.98505283,-41.73553791
2,144.95494147,-41.71677177
2,144.92702074,-41.72093298
2,144.91121981,-41.69122849
2,144.92751635,-41.671408219999996
2,144.94184557,-41.67763375
2,144.92491229,-41.66560823
2,144.93949903,-41.65693198
2,144.918244,-41.667577
2,144.83957114,-41.50556702
2,144.74588701,-41.421491
2,144.78988717,-41.39510202
2,144.75948598,-41.34119401
2,144.77055408,-41.34151899
2,144.738072,-41.32557801
2,144.74200394,-41.31168597
2,144.71974899,-41.301484
2,144.705924,-41.25475403
2,144.68674,-41.243227
2,144.69485184,-41.19999399
2,144.67260899,-41.159343
2,144.68313709,-41.13245503
2,144.67137802,-41.138701
2,144.66457699,-41.12056001
2,144.6765401,-41.11701102
2,144.67807296,-41.07977802
2,144.65933501,-41.057368
2,144.68396003,-41.03848504
2,144.68743393,-41.03948618
3,130.54905533,-11.27262255
3,130.60277418,-11.3003413
3,130.60377414,-11.32136105
3,130.58614451,-11.33649121
3,130.57951469,-11.32684144
3,130.5866745,-11.34294114
3,130.56687491,-11.34065152
3,130.55458515,-11.36101153
3,130.56055501,-11.39089112
3,130.58132448,-11.40244052
3,130.61922371,-11.38757004
3,130.65657302,-11.3359599
3,130.65735286,-11.40064911
3,130.68079194,-11.44492762
3,130.70132157,-11.44144739
3,130.70587098,-11.5136357
3,130.71051107,-11.48906618
3,130.72150077,-11.50744562
3,130.72278102,-11.47028642
3,130.7553705,-11.47986578
3,130.81078915,-11.5385137
3,130.82396899,-11.53836352
3,130.79126982,-11.49183502
3,130.76622026,-11.48456552
3,130.75443075,-11.44698653
3,130.70394176,-11.41080802
3,130.69688176,-11.42665778
3,130.70456189,-11.38531844
3,130.84375994,-11.35818695
3,130.89730928,-11.3089167
3,131.03160685,-11.36729302
3,131.0510969,-11.34300352
3,131.04093722,-11.31775429
3,131.09194682,-11.30368423
3,131.08927661,-11.33179352
3,131.0953768,-11.30585413
3,131.11081661,-11.30819396
3,131.08761693,-11.30038437
3,131.11153686,-11.28029468
3,131.11267702,-11.25906523
3,131.14774678,-11.24987513
3,131.16563645,-11.26555458
3,131.16836608,-11.31345334
3,131.18759574,-11.33490268
3,131.20809574,-11.31094313
3,131.20933552,-11.34406233
3,131.22773562,-11.30548313
3,131.19073594,-11.30306346
3,131.20401622,-11.23604483
3,131.24747587,-11.21784467
3,131.25802582,-11.19044495
3,131.26942573,-11.19751477
3,131.26030576,-11.21095466
3,131.27713565,-11.1895248
3,131.3152752,-11.22821396
3,131.29727526,-11.25896363
3,131.30510515,-11.27458323
3,131.32808493,-11.27921295
3,131.32887501,-11.2559534
3,131.35327482,-11.24996328
3,131.37495459,-11.26428284
3,131.38081443,-11.29820224
3,131.40024432,-11.29116221
3,131.40130435,-11.25830269
3,131.4358241,-11.26590229
3,131.42971405,-11.30405183
3,131.46268374,-11.32801136
3,131.45515376,-11.3513611
3,131.48133347,-11.39883032
3,131.45647363,-11.41957032
3,131.50023338,-11.38361045
3,131.53709306,-11.41321992
3,131.54312301,-11.45366976
3,131.52700307,-11.47629972
3,131.50254326,-11.46268984
3,131.46497341,-11.49785966
3,131.45525338,-11.58093924
3,131.47033331,-11.58673928
3,131.4698033,-11.60809927
3,131.42602358,-11.6136792
3,131.40284374,-11.58883916
3,131.35571405,-11.57780907
3,131.37913392,-11.59203911
3,131.35984403,-11.60335909
3,131.37058397,-11.6097291
3,131.33396442,-11.67925904
3,131.28039498,-11.739789
3,131.25405504,-11.734479
3,131.18190547,-11.79174897
3,131.081916,-11.83620923
3,131.04829622,-11.8815593
3,131.01825632,-11.88599939
3,130.97643664,-11.93314952
3,130.94928691,-11.94009979
3,130.86228768,-11.85465079
3,130.68634061,-11.79644381
3,130.6798111,-11.76171435
3,130.57162368,-11.70145678
3,130.55635376,-11.67242688
3,130.52901453,-11.67946763
3,130.48709542,-11.64601876
3,130.47710541,-11.604799
3,130.49380458,-11.56407834
3,130.43186672,-11.50256134
3,130.40833779,-11.36002372
3,130.391048,-11.3667339
3,130.38400803,-11.34630409
3,130.41265754,-11.30148406
3,130.3944377,-11.26688451
3,130.36349795,-11.25120495
3,130.37258752,-11.17095543
3,130.40165725,-11.16613521
3,130.41841706,-11.18600486
3,130.41255712,-11.17469502
3,130.5137359,-11.27914293
3,130.49628614,-11.27858315
3,130.53613555,-11.28473259
3,130.54905533,-11.27262255
4,137.78421411,-35.73040421
4,137.80331786,-35.75814598
4,137.74607786,-35.800946
4,137.75462099,-35.84309004
4,137.77240106,-35.82279604
4,137.79666218,-35.83428696
4,137.81475792,-35.82203301
4,137.75837293,-35.80604199
4,137.77735104,-35.78444496
4,137.85215904,-35.79495002
4,137.89253485,-35.75794499
4,137.90060784,-35.71975701
4,137.94081408,-35.71620598
4,138.04598304,-35.74282104
4,138.06779005,-35.75978397
4,138.07694989,-35.795898
4,138.12572483,-35.80235
4,138.11907098,-35.81987598
4,138.13426298,-35.84359701
4,138.04082208,-35.90427402
4,137.91113389,-35.85978901
4,137.87426304,-35.87056901
4,137.80323216,-35.85061602
4,137.7410969,-35.85311497
4,137.72611514,-35.87674204
4,137.66028931,-35.88489904
4,137.61197786,-35.91311102
4,137.59817184,-35.94269304
4,137.62044397,-35.97859198
4,137.60264304,-36.00928999
4,137.53597283,-36.02586403
4,137.46072314,-36.07497098
4,137.37101795,-35.998416
4,137.20948992,-35.97398803
4,137.18084906,-35.98398504
4,137.189772,-35.99707797
4,137.16268198,-36.02473902
4,137.13094691,-36.03398499
4,137.1025879,-36.018171
4,137.03608189,-36.02765098
4,136.99727891,-36.01733797
4,136.91545309,-36.04357602
4,136.85404499,-36.01657503
4,136.81674,-36.038845
4,136.72708813,-36.045071
4,136.70523613,-36.06406397
4,136.69625594,-36.05465898
4,136.70843507,-36.03692601
4,136.66561994,-35.97574499
4,136.58174317,-35.95084902
4,136.53294192,-35.87655698
4,136.56390803,-35.84953503
4,136.58743584,-35.74885698
4,136.69725814,-35.73946801
4,136.72029203,-35.72028602
4,136.75878611,-35.72271603
4,136.78366394,-35.70021297
4,137.06965187,-35.66915496
4,137.14118893,-35.62976195
4,137.20346605,-35.62471502
4,137.32133005,-35.57811097
4,137.44693187,-35.59622301
4,137.49099805,-35.57976696
4,137.51880912,-35.59553099
4,137.56436784,-35.57112498
4,137.63206586,-35.56367496
4,137.62667699,-35.59716099
4,137.60678592,-35.59100301
4,137.56911408,-35.61974703
4,137.58064416,-35.64162802
4,137.64121706,-35.63889102
4,137.64375792,-35.65376999
4,137.58011101,-35.70761502
4,137.57949504,-35.72776503
4,137.680344,-35.73985699
4,137.78421411,-35.73040421
5,136.91440637,-13.78577715
5,136.92440614,-13.80652692
5,136.88399638,-13.8428069
